0,07:24:4a:4a:6c:22,19800106000324.000,0.00,0.0, 32.85, 32.57,100
0,07:24:4a:4a:6c:22,19800106000330.000,0.00,0.0, 32.81, 32.61,100
0,07:24:4a:4a:6c:22,19800106000335.000,0.00,0.0, 32.88, 32.62,100
0,07:24:4a:4a:6c:22,19800106000340.000,0.00,0.0, 32.85, 32.62,100
0,07:24:4a:4a:6c:22,19800106000346.000,0.00,0.0, 32.85, 32.63,100
0,07:24:4a:4a:6c:22,19800106000351.000,0.00,0.0, 32.88, 32.64,100
0,07:24:4a:4a:6c:22,19800106000356.000,0.00,0.0, 32.85, 32.64,100
0,07:24:4a:4a:6c:22,19800106000402.000,0.00,0.0, 32.81, 32.65,100
0,07:24:4a:4a:6c:22,19800106000407.000,0.00,0.0, 32.81, 32.66,100
0,07:24:4a:4a:6c:22,19800106000412.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106000418.000,0.00,0.0, 32.78, 32.67,100
0,07:24:4a:4a:6c:22,19800106000423.000,0.00,0.0, 32.78, 32.66,100
0,07:24:4a:4a:6c:22,19800106000428.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106000434.000,0.00,0.0, 32.78, 32.67,100
0,07:24:4a:4a:6c:22,19800106000439.000,0.00,0.0, 32.75, 32.67,100
0,07:24:4a:4a:6c:22,19800106000444.000,0.00,0.0, 32.75, 32.68,100
0,07:24:4a:4a:6c:22,19800106000450.000,0.00,0.0, 32.75, 32.68,100
0,07:24:4a:4a:6c:22,19800106000455.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000500.000,0.00,0.0, 32.78, 32.67,100
0,07:24:4a:4a:6c:22,19800106000525.000,0.00,0.0, 32.78, 32.63,100
0,07:24:4a:4a:6c:22,19800106000531.000,0.00,0.0, 32.81, 32.66,100
0,07:24:4a:4a:6c:22,19800106000536.000,0.00,0.0, 32.78, 32.67,100
0,07:24:4a:4a:6c:22,19800106000542.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000547.000,0.00,0.0, 32.75, 32.68,100
0,07:24:4a:4a:6c:22,19800106000553.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000558.000,0.00,0.0, 32.81, 32.68,100
0,07:24:4a:4a:6c:22,19800106000625.000,0.00,0.0, 32.75, 32.66,100
0,07:24:4a:4a:6c:22,19800106000631.000,0.00,0.0, 32.75, 32.69,100
0,07:24:4a:4a:6c:22,19800106000636.000,0.00,0.0, 32.78, 32.70,100
0,07:24:4a:4a:6c:22,19800106000642.000,0.00,0.0, 32.75, 32.70,100
0,07:24:4a:4a:6c:22,19800106000647.000,0.00,0.0, 32.78, 32.69,100
0,07:24:4a:4a:6c:22,19800106000652.000,0.00,0.0, 32.81, 32.69,100
0,07:24:4a:4a:6c:22,19800106000658.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000703.000,0.00,0.0, 32.75, 32.69,100
0,07:24:4a:4a:6c:22,19800106000708.000,0.00,0.0, 32.78, 32.69,100
0,07:24:4a:4a:6c:22,19800106000714.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000719.000,0.00,0.0, 32.78, 32.70,100
0,07:24:4a:4a:6c:22,19800106000724.000,0.00,0.0, 32.75, 32.68,100
0,07:24:4a:4a:6c:22,19800106000730.000,0.00,0.0, 32.81, 32.69,100
0,07:24:4a:4a:6c:22,19800106000735.000,0.00,0.0, 32.78, 32.70,100
0,07:24:4a:4a:6c:22,19800106000741.000,0.00,0.0, 32.78, 32.69,100
0,07:24:4a:4a:6c:22,19800106000746.000,0.00,0.0, 32.81, 32.70,100
0,07:24:4a:4a:6c:22,19800106000751.000,0.00,0.0, 32.85, 32.70,100
0,07:24:4a:4a:6c:22,19800106000757.000,0.00,0.0, 32.78, 32.68,100
0,07:24:4a:4a:6c:22,19800106000802.000,0.00,0.0, 32.78, 32.69,100
0,07:24:4a:4a:6c:22,19800106000807.000,0.00,0.0, 32.81, 32.70,100
0,07:24:4a:4a:6c:22,19800106000813.000,0.00,0.0, 32.78, 32.70,100
0,07:24:4a:4a:6c:22,19800106000818.000,0.00,0.0, 32.81, 32.70,100
0,07:24:4a:4a:6c:22,19800106000823.000,0.00,0.0, 32.81, 32.68,100
0,07:24:4a:4a:6c:22,19800106000829.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106000834.000,0.00,0.0, 32.81, 32.68,100
0,07:24:4a:4a:6c:22,19800106000839.000,0.00,0.0, 32.81, 32.66,100
0,07:24:4a:4a:6c:22,19800106000845.000,0.00,0.0, 32.81, 32.66,100
0,07:24:4a:4a:6c:22,19800106000850.000,0.00,0.0, 32.75, 32.64,100
0,07:24:4a:4a:6c:22,19800106000856.000,0.00,0.0, 32.75, 32.64,100
0,07:24:4a:4a:6c:22,19800106000901.000,0.00,0.0, 32.78, 32.64,100
0,07:24:4a:4a:6c:22,19800106000906.000,0.00,0.0, 32.78, 32.62,100
0,07:24:4a:4a:6c:22,19800106000912.000,0.00,0.0, 32.78, 32.62,100
0,07:24:4a:4a:6c:22,19800106000917.000,0.00,0.0, 32.75, 32.63,100
0,07:24:4a:4a:6c:22,19800106000922.000,0.00,0.0, 32.78, 32.62,100
0,07:24:4a:4a:6c:22,19800106000928.000,0.00,0.0, 32.78, 32.63,100
0,07:24:4a:4a:6c:22,19800106000933.000,0.00,0.0, 32.81, 32.64,100
0,07:24:4a:4a:6c:22,19800106000938.000,0.00,0.0, 32.81, 32.63,100
0,07:24:4a:4a:6c:22,19800106000944.000,0.00,0.0, 32.81, 32.64,100
0,07:24:4a:4a:6c:22,19800106000949.000,0.00,0.0, 32.78, 32.64,100
0,07:24:4a:4a:6c:22,19800106000954.000,0.00,0.0, 32.81, 32.65,100
0,07:24:4a:4a:6c:22,19800106001000.000,0.00,0.0, 32.81, 32.66,100
0,07:24:4a:4a:6c:22,19800106001005.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106001010.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106001016.000,0.00,0.0, 32.81, 32.68,100
0,07:24:4a:4a:6c:22,19800106001021.000,0.00,0.0, 32.81, 32.67,100
0,07:24:4a:4a:6c:22,19800106001026.000,0.00,0.0, 32.81, 32.68,100
0,07:24:4a:4a:6c:22,19800106001032.000,0.00,0.0, 32.81, 32.69,100
0,07:24:4a:4a:6c:22,19800106001037.000,0.00,0.0, 32.85, 32.69,100
0,07:24:4a:4a:6c:22,19800106001042.000,0.00,0.0, 32.85, 32.69,100
0,07:24:4a:4a:6c:22,19800106001048.000,0.00,0.0, 32.85, 32.70,100
0,07:24:4a:4a:6c:22,19800106001053.000,0.00,0.0, 32.88, 32.68,100
0,07:24:4a:4a:6c:22,19800106001058.000,0.00,0.0, 32.88, 32.70,100
0,07:24:4a:4a:6c:22,19800106001104.000,0.00,0.0, 33.02, 32.70,100
0,07:24:4a:4a:6c:22,19800106001109.000,0.00,0.0, 34.98, 32.69,100
0,07:24:4a:4a:6c:22,19800106001115.000,0.00,0.0, 35.73, 32.69,100
0,07:24:4a:4a:6c:22,19800106001120.000,0.00,0.0, 35.39, 32.69,100
0,07:24:4a:4a:6c:22,19800106001125.000,0.00,0.0, 34.95, 32.69,100
0,07:24:4a:4a:6c:22,19800106001131.000,0.00,0.0, 34.64, 32.68,100
0,07:24:4a:4a:6c:22,19800106001136.000,0.00,0.0, 34.44, 32.68,100
0,07:24:4a:4a:6c:22,19800106001141.000,0.00,0.0, 34.20, 32.69,100
0,07:24:4a:4a:6c:22,19800106001147.000,0.00,0.0, 34.07, 32.68,100
0,07:24:4a:4a:6c:22,19800106001152.000,0.00,0.0, 33.93, 32.69,100
0,07:24:4a:4a:6c:22,19800106001157.000,0.00,0.0, 33.86, 32.69,100
0,07:24:4a:4a:6c:22,19800106001203.000,0.00,0.0, 33.80, 32.68,100
0,07:24:4a:4a:6c:22,19800106001208.000,0.00,0.0, 33.73, 32.67,100
0,07:24:4a:4a:6c:22,19800106001213.000,0.00,0.0, 33.66, 32.68,100
0,07:24:4a:4a:6c:22,19800106001219.000,0.00,0.0, 33.59, 32.68,100
0,07:24:4a:4a:6c:22,19800106001224.000,0.00,0.0, 33.56, 32.68,100
0,07:24:4a:4a:6c:22,19800106001229.000,0.00,0.0, 33.53, 32.70,100
0,07:24:4a:4a:6c:22,19800106001235.000,0.00,0.0, 33.46, 32.68,100
0,07:24:4a:4a:6c:22,19800106001240.000,0.00,0.0, 33.42, 32.69,100
0,07:24:4a:4a:6c:22,19800106001245.000,0.00,0.0, 33.36, 32.69,100
0,07:24:4a:4a:6c:22,19800106001251.000,0.00,0.0, 33.32, 32.68,100
0,07:24:4a:4a:6c:22,19800106001256.000,0.00,0.0, 33.29, 32.66,100
0,07:24:4a:4a:6c:22,19800106001301.000,0.00,0.0, 33.22, 32.66,100
0,07:24:4a:4a:6c:22,19800106001307.000,0.00,0.0, 33.15, 32.62,100
0,07:24:4a:4a:6c:22,19800106001312.000,0.00,0.0, 33.05, 32.61,100
0,07:24:4a:4a:6c:22,19800106001317.000,0.00,0.0, 33.05, 32.61,100
0,07:24:4a:4a:6c:22,19800106001323.000,0.00,0.0, 33.05, 32.59,100
0,07:24:4a:4a:6c:22,19800106001328.000,0.00,0.0, 33.02, 32.60,100
0,07:24:4a:4a:6c:22,19800106001333.000,0.00,0.0, 32.98, 32.61,100
0,07:24:4a:4a:6c:22,19800106001339.000,0.00,0.0, 32.98, 32.59,100
0,07:24:4a:4a:6c:22,19800106001344.000,0.00,0.0, 32.95, 32.58,100
0,07:24:4a:4a:6c:22,19800106001349.000,0.00,0.0, 32.91, 32.57,100
0,07:24:4a:4a:6c:22,19800106001355.000,0.00,0.0, 32.91, 32.55,100
0,07:24:4a:4a:6c:22,19800106001400.000,0.00,0.0, 32.91, 32.53,100
0,07:24:4a:4a:6c:22,19800106001405.000,0.00,0.0, 32.88, 32.51,100
0,07:24:4a:4a:6c:22,19800106001411.000,0.00,0.0, 32.85, 32.51,100
0,07:24:4a:4a:6c:22,19800106001416.000,0.00,0.0, 32.78, 32.50,100
0,07:24:4a:4a:6c:22,19800106001422.000,0.00,0.0, 32.75, 32.47,100
0,07:24:4a:4a:6c:22,19800106001427.000,0.00,0.0, 32.75, 32.48,100
0,07:24:4a:4a:6c:22,19800106001432.000,0.00,0.0, 32.75, 32.47,100
0,07:24:4a:4a:6c:22,19800106001438.000,0.00,0.0, 32.75, 32.45,100
0,07:24:4a:4a:6c:22,19800106001443.000,0.00,0.0, 32.78, 32.43,100
0,07:24:4a:4a:6c:22,19800106001448.000,0.00,0.0, 32.75, 32.42,100
0,07:24:4a:4a:6c:22,19800106001454.000,0.00,0.0, 32.75, 32.43,100
0,07:24:4a:4a:6c:22,19800106001459.000,0.00,0.0, 32.71, 32.41,100
0,07:24:4a:4a:6c:22,19800106001504.000,0.00,0.0, 32.71, 32.40,100
0,07:24:4a:4a:6c:22,19800106001510.000,0.00,0.0, 32.71, 32.38,100
0,07:24:4a:4a:6c:22,19800106001515.000,0.00,0.0, 32.64, 32.37,100
0,07:24:4a:4a:6c:22,19800106001520.000,0.00,0.0, 32.58, 32.33,100
0,07:24:4a:4a:6c:22,19800106001526.000,0.00,0.0, 32.54, 32.28,100
0,07:24:4a:4a:6c:22,19800106001531.000,0.00,0.0, 32.47, 32.26,100
0,07:24:4a:4a:6c:22,19800106001537.000,0.00,0.0, 32.41, 32.25,100
0,07:24:4a:4a:6c:22,19800106001542.000,0.00,0.0, 32.34, 32.21,100
0,07:24:4a:4a:6c:22,19800106001547.000,0.00,0.0, 32.30, 32.17,100
0,07:24:4a:4a:6c:22,19800106001553.000,0.00,0.0, 32.30, 32.16,100
0,07:24:4a:4a:6c:22,19800106001558.000,0.00,0.0, 32.30, 32.13,100
0,07:24:4a:4a:6c:22,19800106001603.000,0.00,0.0, 32.27, 32.10,100
0,07:24:4a:4a:6c:22,19800106001609.000,0.00,0.0, 32.24, 32.07,100
0,07:24:4a:4a:6c:22,19800106001614.000,0.00,0.0, 32.24, 32.05,100
0,07:24:4a:4a:6c:22,19800106001619.000,0.00,0.0, 32.27, 32.04,100
0,07:24:4a:4a:6c:22,19800106001625.000,0.00,0.0, 32.27, 32.05,100
0,07:24:4a:4a:6c:22,19800106001630.000,0.00,0.0, 32.27, 32.03,100
0,07:24:4a:4a:6c:22,19800106001636.000,0.00,0.0, 32.27, 32.02,100
0,07:24:4a:4a:6c:22,19800106001641.000,0.00,0.0, 32.27, 31.99,100
0,07:24:4a:4a:6c:22,19800106001646.000,0.00,0.0, 32.27, 32.01,100
0,07:24:4a:4a:6c:22,19800106001652.000,0.00,0.0, 32.30, 31.98,100
0,07:24:4a:4a:6c:22,19800106001657.000,0.00,0.0, 32.27, 32.00,100
0,07:24:4a:4a:6c:22,19800106001702.000,0.00,0.0, 32.27, 32.00,100
0,07:24:4a:4a:6c:22,19800106001708.000,0.00,0.0, 32.24, 32.01,100
0,07:24:4a:4a:6c:22,19800106001713.000,0.00,0.0, 32.20, 32.00,100
0,07:24:4a:4a:6c:22,19800106001718.000,0.00,0.0, 32.20, 32.00,100
0,07:24:4a:4a:6c:22,19800106001724.000,0.00,0.0, 32.24, 31.99,100
0,07:24:4a:4a:6c:22,19800106001729.000,0.00,0.0, 32.17, 31.99,100
0,07:24:4a:4a:6c:22,19800106001734.000,0.00,0.0, 32.20, 31.96,100
0,07:24:4a:4a:6c:22,19800106001740.000,0.00,0.0, 32.20, 31.97,100
0,07:24:4a:4a:6c:22,19800106001745.000,0.00,0.0, 32.27, 31.98,100
0,07:24:4a:4a:6c:22,19800106001750.000,0.00,0.0, 32.27, 31.97,100
0,07:24:4a:4a:6c:22,19800106001756.000,0.00,0.0, 32.27, 31.96,100
0,07:24:4a:4a:6c:22,19800106001801.000,0.00,0.0, 32.27, 31.96,100
0,07:24:4a:4a:6c:22,19800106001807.000,0.00,0.0, 32.30, 31.96,100
0,07:24:4a:4a:6c:22,19800106001812.000,0.00,0.0, 32.30, 31.96,100
0,07:24:4a:4a:6c:22,19800106001817.000,0.00,0.0, 32.30, 31.95,100
0,07:24:4a:4a:6c:22,19800106001823.000,0.00,0.0, 32.30, 31.95,100
0,07:24:4a:4a:6c:22,19800106001828.000,0.00,0.0, 32.37, 31.94,100
0,07:24:4a:4a:6c:22,19800106001833.000,0.00,0.0, 32.37, 31.96,100
0,07:24:4a:4a:6c:22,19800106001839.000,0.00,0.0, 32.37, 31.96,100
0,07:24:4a:4a:6c:22,19800106001844.000,0.00,0.0, 32.37, 31.96,100
0,07:24:4a:4a:6c:22,19800106001849.000,0.00,0.0, 32.44, 31.96,100
0,07:24:4a:4a:6c:22,19800106001855.000,0.00,0.0, 32.37, 31.96,100
0,07:24:4a:4a:6c:22,19800106001900.000,0.00,0.0, 32.34, 31.98,100
0,07:24:4a:4a:6c:22,19800106001905.000,0.00,0.0, 32.34, 31.97,100
0,07:24:4a:4a:6c:22,19800106001911.000,0.00,0.0, 32.34, 31.97,100
0,07:24:4a:4a:6c:22,19800106001916.000,0.00,0.0, 32.37, 31.97,100
0,07:24:4a:4a:6c:22,19800106001921.000,0.00,0.0, 32.37, 31.97,100
0,07:24:4a:4a:6c:22,19800106001927.000,0.00,0.0, 32.30, 31.98,100
